movieId,Title,genres,Actors,Director,Plot,Poster
5075,Waydowntown,Comedy,"Fab Filippo, Don McKellar, Marya Delver, Gordon Currie",Gary Burns,"A group of young employees bet a month's salary, winner takes all, on who can last the longest without going outside.",https://m.media-amazon.com/images/M/MV5BMTYzOTExNTk0Ml5BMl5BanBnXkFtZTcwNjg0NjgyMQ@@._V1_SX300.jpg
5564,Swimfan,Thriller,"Jesse Bradford, Erika Christensen, Shiri Appleby, Kate Burton",John Polson,A high school senior with a promising swimming career has a one-night stand with consequences.,https://m.media-amazon.com/images/M/MV5BM2RmZjY1MTItNGM1ZC00NzhlLWI2MjEtYjY1ZjI1M2NiZTg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
281,Nobody's Fool,Comedy|Drama|Romance,"Paul Newman, Jessica Tandy, Bruce Willis, Melanie Griffith",Robert Benton,A stubborn man past his prime reflects on his life of strict independence and seeks more from himself.,https://m.media-amazon.com/images/M/MV5BMjg0YzYzYzktNTY3NC00MDE0LThjMzYtMmY0MWZlNDdiYWY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
65585,Bride Wars,Comedy|Romance,"Kate Hudson, Anne Hathaway, Bryan Greenberg, Chris Pratt",Gary Winick,Two best friends become rivals when they schedule their respective weddings on the same day.,https://m.media-amazon.com/images/M/MV5BMTUyNTg2OTUwN15BMl5BanBnXkFtZTgwNzEzMzg5MTI@._V1_SX300.jpg
60333,Encounters at the End of the World,Documentary,"Werner Herzog, Scott Rowland, Stefan Pashov, Doug MacAyeal",Werner Herzog,"Film-maker Werner Herzog travels to the McMurdo Station in Antarctica, looking to capture the continent's beauty and investigate the characters living there.",https://m.media-amazon.com/images/M/MV5BOTI3NjkyNjY2OV5BMl5BanBnXkFtZTcwOTUwMTU3MQ@@._V1_SX300.jpg
4719,Osmosis Jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,"Chris Rock, Laurence Fishburne, David Hyde Pierce, Brandy Norwood","Bobby Farrelly, Peter Farrelly","A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",https://m.media-amazon.com/images/M/MV5BMTk5NTg2NzM0OV5BMl5BanBnXkFtZTYwNTk5Mjg5._V1_SX300.jpg
7115,Deep Red,Horror|Mystery|Thriller,"David Hemmings, Daria Nicolodi, Gabriele Lavia, Macha Méril",Dario Argento,A jazz pianist and a wisecracking journalist are pulled into a complex web of mystery after the former witnesses the brutal murder of a psychic.,https://m.media-amazon.com/images/M/MV5BYTQyMmUwMjgtOTU0Yy00YTJiLWFlZjMtOWM5NGQ0OWY5YThjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
33819,Heights,Drama,"Chandler Williams, Bess Wohl, Glenn Close, Elizabeth Banks",Chris Terrio,"Spanning twenty-four hours, Heights follows five New Yorkers challenged to choose their destiny before the sun comes up the next day.",https://m.media-amazon.com/images/M/MV5BMjEwODU5ODkxOV5BMl5BanBnXkFtZTYwNzA1ODA3._V1_SX300.jpg
1163,Mina Tannenbaum,Drama,"Romane Bohringer, Elsa Zylberstein, Florence Thomassin, Jean-Philippe Écoffey",Martine Dugowson,The film tells the story of two girls who are of totally different character. They know each other since their childhood and were friends until they became teenagers. But growing up and ...,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTMxNTc3NV5BMl5BanBnXkFtZTcwOTE5MjcxMQ@@._V1_SX300.jpg
80553,Howl,Drama,"James Franco, Todd Rotondi, Jon Prescott, Aaron Tveit","Rob Epstein, Jeffrey Friedman","As Allen Ginsberg talks about his life and art, his most famous poem is illustrated in animation while the obscenity trial of the work is dramatized.",https://m.media-amazon.com/images/M/MV5BMTU2MTMzNTMyM15BMl5BanBnXkFtZTcwOTMyMTY2Mw@@._V1_SX300.jpg
66915,Rock-A-Doodle,Adventure|Animation|Children|Musical,"Phil Harris, Glen Campbell, Eddie Deezen, Kathryn Holcomb","Don Bluth, Gary Goldman(co-director), Dan Kuenster(co-director)","In order to defeat the Grand Duke of Owls, a young boy transformed into a cat teams up with a group of barnyard animals to find a rooster who can raise the sun.",https://m.media-amazon.com/images/M/MV5BMTU5Njk5OTAwMl5BMl5BanBnXkFtZTcwNDkwODU2NA@@._V1_SX300.jpg
6714,So Close,Action|Comedy|Romance|Thriller,"Qi Shu, Wei Zhao, Karen Mok, Seung-heon Song",Corey Yuen,A conflict of interest between two high-kicking assassin sisters is complicated as they're pursued by the criminals who hired them and an equally high-kicking female cop.,https://m.media-amazon.com/images/M/MV5BMTIzMzE3MzA0NV5BMl5BanBnXkFtZTcwNTYxNTAwMQ@@._V1_SX300.jpg
473,In the Army Now,Comedy|War,"Pauly Shore, Andy Dick, Lori Petty, David Alan Grier",Daniel Petrie Jr.,Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.,https://m.media-amazon.com/images/M/MV5BOWU5MDMzODQtMmM0ZS00MjU5LWExMzMtZjBlOTczY2NjNTMzXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg
6027,Dogfight,Drama|Romance,"River Phoenix, Lili Taylor, Richard Panebianco, Anthony Clark",Nancy Savoca,"Before leaving to fight in Vietnam, a group of teenagers play a game where they try to seduce the ugliest girl they can find.",https://m.media-amazon.com/images/M/MV5BOTVkMGIxNzUtZTQ3NC00NDZiLThhYWMtY2JkZDRjMTYzZGJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
7155,Calendar Girls,Comedy,"Helen Mirren, Julie Walters, John Alderton, Linda Bassett",Nigel Cole,A Women's Institute chapter's fundraising effort for a local hospital by posing nude for a calendar becomes a media sensation.,https://m.media-amazon.com/images/M/MV5BMjE3NzcxMDU2MV5BMl5BanBnXkFtZTYwOTgyNTc2._V1_SX300.jpg
7352,Wilbur Wants to Kill Himself,Comedy|Drama|Romance,"Jamie Sives, Adrian Rawlins, Shirley Henderson, Lisa McKinlay",Lone Scherfig,"The good-hearted Harbour has spent his whole life trying to take care of his motherless and suicidal little brother, Wilbur. The brothers are inseparable. When in their thirties, they lose ...",https://m.media-amazon.com/images/M/MV5BMTk0MjA0MTc2OF5BMl5BanBnXkFtZTcwNjg0MzUyMQ@@._V1_SX300.jpg
140711,American Ultra,Action|Comedy|Sci-Fi|Thriller,"Jesse Eisenberg, Kristen Stewart, Topher Grace, Connie Britton",Nima Nourizadeh,A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.,https://m.media-amazon.com/images/M/MV5BMTcwMTM1NDU1Ml5BMl5BanBnXkFtZTgwNDk5MTgzNjE@._V1_SX300.jpg
4203,Harley Davidson and the Marlboro Man,Action|Crime|Drama,"Mickey Rourke, Don Johnson, Chelsea Field, Daniel Baldwin",Simon Wincer,"Forced by the imminent foreclosure of their friend's bar, two lifelong buddies will decide to rob a bank's armoured car, not knowing that its cargo is not money but a new street drug.",https://m.media-amazon.com/images/M/MV5BZmRiNGVjMGYtZDMzOC00ZmU2LTk0YWItZDczMGE3YzZjYTQwXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg
47950,Hollywoodland,Crime|Drama|Mystery|Thriller,"Adrien Brody, Diane Lane, Ben Affleck, Bob Hoskins",Allen Coulter,"A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).",https://m.media-amazon.com/images/M/MV5BMTc4ODQ2OTI5NF5BMl5BanBnXkFtZTcwMDIyNjYzMQ@@._V1_SX300.jpg
57910,Teeth,Comedy|Horror,"Jess Weixler, John Hensley, Josh Pais, Hale Appleman",Mitchell Lichtenstein,"Still a stranger to her own body, a high school student discovers she has a physical advantage when she becomes the object of male violence.",https://m.media-amazon.com/images/M/MV5BZjVjMjY4MzMtYzljNi00NDQ5LTk3NTYtNzY5NzYyY2FjZTZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
90528,This Must Be the Place,Crime|Drama|Thriller,"Sean Penn, Olwen Fouéré, Eve Hewson, Johnny Ward",Paolo Sorrentino,"Cheyenne, a retired rock star living off his royalties in Dublin, returns to New York City to find the man responsible for a humiliation suffered by his recently deceased father during W.W.II.",https://m.media-amazon.com/images/M/MV5BZDY2NDA0OTktYmIxYS00NzNkLWEyNzctMzFmYWVjMWQ2Y2Q5XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg
3238,Eye of the Beholder,Thriller,"Ewan McGregor, Ashley Judd, Patrick Bergin, Geneviève Bujold",Stephan Elliott,"A private eye shadows a female serial killer of men all over the U.S. without her knowing as he, strangely enough, occasionally acts as her guardian angel.",https://m.media-amazon.com/images/M/MV5BMjA2Mzk0MDcxN15BMl5BanBnXkFtZTYwMzI4NDI5._V1_SX300.jpg
50794,Smokin' Aces,Action|Crime|Drama|Thriller,"Ryan Reynolds, Ray Liotta, Joseph Ruskin, Alex Rocco",Joe Carnahan,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",https://m.media-amazon.com/images/M/MV5BMTI3NzQwNDEyN15BMl5BanBnXkFtZTcwMDY4ODQ0MQ@@._V1_SX300.jpg
55094,In the Valley of Elah,Drama|Mystery,"Tommy Lee Jones, Charlize Theron, Jason Patric, Susan Sarandon",Paul Haggis,A retired military investigator works with a police detective to uncover the truth behind his son's disappearance following his return from a tour of duty in Iraq.,https://m.media-amazon.com/images/M/MV5BMTg2ODAxOTE2OF5BMl5BanBnXkFtZTcwODYxODE1MQ@@._V1_SX300.jpg
5272,Time Out,Drama,"Aurélien Recoing, Karin Viard, Serge Livrozet, Jean-Pierre Mangeot",Laurent Cantet,An unemployed man finds his life sinking more and more into trouble as he hides his situation from his family and friends.,https://m.media-amazon.com/images/M/MV5BYzkzN2NlMjItMjgwMC00ODk5LWJkNjAtZTBlZTI5N2U0MjAyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
1392,Citizen Ruth,Comedy|Drama,"Laura Dern, Swoosie Kurtz, Kurtwood Smith, Mary Kay Place",Alexander Payne,"An irresponsible, drug-addicted, recently impregnated woman finds herself in the middle of an abortion debate when both parties attempt to sway her to their respective sides.",https://m.media-amazon.com/images/M/MV5BMjA1ZDkxNGEtNWUwZS00MGEwLWEwNDctZjNkNjE3NDcxZGEwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
5451,Pumpkin,Comedy|Drama|Romance,"Christina Ricci, Hank Harris, Brenda Blethyn, Dominique Swain","Anthony Abrams, Adam Larson Broder",A sorority girl finds her life falling apart after she develops romantic feelings for a mentally-challenged man.,https://m.media-amazon.com/images/M/MV5BMTg2MDA3MTk1MV5BMl5BanBnXkFtZTcwMzIwMTU2NA@@._V1_SX300.jpg
3908,Urban Legends: Final Cut,Horror,"Jennifer Morrison, Matthew Davis, Hart Bochner, Loretta Devine",John Ottman,A film school is the center of a fresh spate of killings based on urban legends.,https://m.media-amazon.com/images/M/MV5BM2Y3Y2FlNTQtOTYzYS00NjdjLTlkNjEtNTE5NzRiMTZkNTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2590,Hideous Kinky,Drama,"Kate Winslet, Saïd Taghmaoui, Bella Riza, Carrie Mullan",Gillies MacKinnon,"Hideous Kinky is the story of two sisters (seven and five years old) traveling with their hippie mother from London to Morocco. They encounter many adventures, new experiences, and ...",https://m.media-amazon.com/images/M/MV5BMTk1MDQ5NzI2M15BMl5BanBnXkFtZTcwNzE0MzEyMQ@@._V1_SX300.jpg
94299,Elsewhere,Crime|Drama|Thriller,"Anna Kendrick, Paul Wesley, Tania Raymonde, Chuck Carter",Nathan Hope,"A teen girl disappears after trying to meet men online in order to escape her small town. Apparently, only her best friend worries enough to investigate the mystery.",https://m.media-amazon.com/images/M/MV5BMjEyMjA3Mjg2M15BMl5BanBnXkFtZTcwNDY5NjU1Mg@@._V1_SX300.jpg
137857,The Jungle Book,Adventure|Drama|Fantasy,"Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba",Jon Favreau,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",https://m.media-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_SX300.jpg
5833,Dog Soldiers,Action|Horror,"Sean Pertwee, Kevin McKidd, Emma Cleasby, Liam Cunningham",Neil Marshall,A routine military exercise turns into a nightmare in the Scotland wilderness.,https://m.media-amazon.com/images/M/MV5BYzUyZjE4OGEtZjAwYi00Y2Q2LWI2M2MtYWY3YWM5YmQzNTcwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
107069,Lone Survivor,Action|Drama|Thriller|War,"Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster",Peter Berg,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",https://m.media-amazon.com/images/M/MV5BMjA0NTgwOTk5Ml5BMl5BanBnXkFtZTcwMjE3NDc5OQ@@._V1_SX300.jpg
113604,If I Stay,Drama,"Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard",R.J. Cutler,"Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",https://m.media-amazon.com/images/M/MV5BMjI4NjkxODMyMF5BMl5BanBnXkFtZTgwODYwODQ5MTE@._V1_SX300.jpg
7285,Thirteen,Drama,"Nikki Reed, Evan Rachel Wood, Vanessa Hudgens, Holly Hunter",Catherine Hardwicke,"A thirteen-year-old girl's relationship with her mother is put to the test as she discovers drugs, sex, and petty crime in the company of her cool but troubled best friend.",https://m.media-amazon.com/images/M/MV5BMTYzNDYxNzY2MF5BMl5BanBnXkFtZTYwNzk2NTc3._V1_SX300.jpg
26391,"New York, New York",Drama|Musical|Romance,"Liza Minnelli, Robert De Niro, Lionel Stander, Barry Primus",Martin Scorsese,"An egotistical saxophonist and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long, up-hill climb.",https://m.media-amazon.com/images/M/MV5BYzZjM2RlZWMtZjVhNC00ODAyLTg0MDEtZDNmNjU4ODg2YjY3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
99,Heidi Fleiss: Hollywood Madam,Documentary,"Nick Broomfield, Nina Xining Zuo, Madam Alex, Corinne Bohrer",Nick Broomfield,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the ...",https://m.media-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@._V1_SX300.jpg
129659,"McFarland, USA",Drama,"Kevin Costner, Ramiro Rodriguez, Carlos Pratts, Johnny Ortiz",Niki Caro,Jim White moves his family after losing his last job as a football coach. He sees that some of the students are worth starting a cross-country team and turns seven students with no hope into one of the best cross-country teams.,https://m.media-amazon.com/images/M/MV5BMjMwNjY2Mjk5OV5BMl5BanBnXkFtZTgwODM2NTA0MzE@._V1_SX300.jpg
2079,Kidnapped,Adventure|Children|Drama,"Fernando Cayo, Manuela Vellés, Ana Wagener, Guillermo Barrientos",Miguel Ángel Vivas,"Three hooded Eastern-European criminals burst into a home in a Madrid gated community, holding the family hostage in its own home, and forcing the father to empty his credit cards.",https://m.media-amazon.com/images/M/MV5BMTQ2NjE2MDI3Nl5BMl5BanBnXkFtZTcwMjAwMzU0NQ@@._V1_SX300.jpg
665,Underground,Comedy|Drama|War,"Predrag 'Miki' Manojlovic, Lazar Ristovski, Mirjana Jokovic, Slavko Stimac",Emir Kusturica,"A group of serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love and hate.",https://m.media-amazon.com/images/M/MV5BNzI4YTVmMWEtMWQ3MS00OGE1LWE5YjMtNjc4NWJmYjRmZTQyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
4879,High Heels and Low Lifes,Action|Comedy|Crime|Drama,"Minnie Driver, Mary McCormack, Kevin McNally, Mark Williams",Mel Smith,A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for $2 million.,https://m.media-amazon.com/images/M/MV5BYjVhOTkzMzItNGZkZC00MjE2LTg0YzctZTY2OGEzZDFjMmQwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
7299,Monsieur Ibrahim,Drama,"Omar Sharif, Pierre Boulanger, Gilbert Melki, Isabelle Renauld",François Dupeyron,"In Paris, a Turkish shop owner befriends a Jewish boy in his mid-teens.",https://m.media-amazon.com/images/M/MV5BNzI0MzYyMDY4MV5BMl5BanBnXkFtZTcwNzA1MDUyMQ@@._V1_SX300.jpg
1809,Fireworks,Crime|Drama,"Takeshi Kitano, Kayoko Kishimoto, Ren Osugi, Susumu Terajima",Takeshi Kitano,"Nishi leaves the police in the face of harrowing personal and professional difficulties. Spiraling into depression, he makes questionable decisions.",https://m.media-amazon.com/images/M/MV5BYzJiZTlkZDYtOWQwMy00N2QyLThlMjctYWZjNWE0ZDE5YTI2XkEyXkFqcGdeQXVyNTkyMjQwNw@@._V1_SX300.jpg
91126,War Horse,Drama|War,"Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup",Steven Spielberg,Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.,https://m.media-amazon.com/images/M/MV5BMjExNzkxOTYyNl5BMl5BanBnXkFtZTcwODA0MjU4Ng@@._V1_SX300.jpg
3830,Psycho Beach Party,Comedy|Horror|Thriller,"Lauren Ambrose, Thomas Gibson, Nicholas Brendon, Kimberley Davies",Robert Lee King,"Spoof of 1960s Beach Party/Gidget surfing movies mixed with slasher horror films. Florence Forrest, a not-so-innocent girl in 1960s Malibu, becomes ""Chicklet"", the first girl surfer at ...",https://m.media-amazon.com/images/M/MV5BMTI4MjI1NDE0OF5BMl5BanBnXkFtZTcwODg4NDUxMQ@@._V1_SX300.jpg
117466,In the Heart of the Sea,Action|Adventure|Drama,"Chris Hemsworth, Benjamin Walker, Cillian Murphy, Brendan Gleeson",Ron Howard,"A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.",https://m.media-amazon.com/images/M/MV5BMjA5NzUwODExM15BMl5BanBnXkFtZTgwNjM0MzE4NjE@._V1_SX300.jpg
30894,White Noise,Drama|Horror|Mystery|Sci-Fi|Thriller,"Michael Keaton, Chandra West, Deborah Kara Unger, Ian McNeice",Geoffrey Sax,An architect's desire to speak with his wife from beyond the grave becomes an obsession with supernatural repercussions.,https://m.media-amazon.com/images/M/MV5BNWVkNGY2NTgtNWVhNi00NWU3LWE4NWMtNDFjMzA1N2QzMjQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2440,Another Day in Paradise,Drama,"James Woods, Melanie Griffith, Vincent Kartheiser, Natasha Gregson Wagner",Larry Clark,"In the hope of a big score, two junkie couples team up to commit various drug robberies which go disastrously wrong leading to dissent, violence and murder.",https://m.media-amazon.com/images/M/MV5BMjY2MDNmYWEtNGMzNC00YjdlLTkxYTItNTk3Njk1YTBiNzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
58879,Shine a Light,Documentary|Musical|IMAX,"Mick Jagger, Keith Richards, Charlie Watts, Ronnie Wood",Martin Scorsese,"A career-spanning documentary on The Rolling Stones, with concert footage from their ""A Bigger Bang"" tour.",https://m.media-amazon.com/images/M/MV5BMTY3ODk0MzY0OF5BMl5BanBnXkFtZTcwNDA5NTQ3MQ@@._V1_SX300.jpg
73266,Youth in Revolt,Comedy|Drama|Romance,"Michael Cera, Portia Doubleday, Jean Smart, Zach Galifianakis",Miguel Arteta,"While his trailer trash parents teeter on the edge of divorce, Nick Twisp sets his sights on dream girl Sheeni Saunders, hoping that she'll be the one to take away his virginity.",https://m.media-amazon.com/images/M/MV5BMjE3NTkxODUwOV5BMl5BanBnXkFtZTcwMjE4NjI5Mg@@._V1_SX300.jpg
55267,Dan in Real Life,Comedy|Drama|Romance,"Steve Carell, Juliette Binoche, Dane Cook, Alison Pill",Peter Hedges,A widower finds out the woman he fell in love with is his brother's girlfriend.,https://m.media-amazon.com/images/M/MV5BMjA2Nzc1NzQ1OV5BMl5BanBnXkFtZTcwOTE0MDE1MQ@@._V1_SX300.jpg
47423,Half Nelson,Drama,"Ryan Gosling, Jeff Lima, Shareeka Epps, Nathan Corbett",Ryan Fleck,An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.,https://m.media-amazon.com/images/M/MV5BMTg4ODg1OTIwNl5BMl5BanBnXkFtZTcwOTA3ODQzMQ@@._V1_SX300.jpg
228,Destiny Turns on the Radio,Comedy,"Dylan McDermott, Nancy Travis, James Le Gros, Quentin Tarantino",Jack Baran,"Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can ...",https://m.media-amazon.com/images/M/MV5BZWQ5YmQ5YWUtMDYyOS00Yzk1LTg2MTktOGVmMDMzODFiMWJlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
2725,Twin Falls Idaho,Drama,"Mark Polish, Michael Polish, Michele Hicks, Jon Gries",Michael Polish,Conjoined twins have their relationship tested when a woman takes interest in one of them.,https://m.media-amazon.com/images/M/MV5BMTkxNzkxMjUzNV5BMl5BanBnXkFtZTcwOTczNDMzMQ@@._V1_SX300.jpg
731,Heaven's Prisoners,Crime|Thriller,"Alec Baldwin, Kelly Lynch, Mary Stuart Masterson, Eric Roberts",Phil Joanou,"A hardened New Orleans cop, Dave Robicheaux, finally tosses in the badge and settles into life on the bayou with his wife. But a bizarre plane crash draws him back into the fray when his family is viciously threatened.",https://m.media-amazon.com/images/M/MV5BMTYxMDcyNzA4N15BMl5BanBnXkFtZTcwODA0OTQxMQ@@._V1_SX300.jpg
166643,Hidden Figures,Drama,"Taraji P. Henson, Octavia Spencer, Janelle Monáe, Kevin Costner",Theodore Melfi,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,https://m.media-amazon.com/images/M/MV5BMzg2Mzg4YmUtNDdkNy00NWY1LWE3NmEtZWMwNGNlMzE5YzU3XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_SX300.jpg
6358,Kiss Me Kate,Comedy|Musical|Romance,"Kathryn Grayson, Howard Keel, Ann Miller, Keenan Wynn",George Sidney,"An ex-husband and wife team star in a musical version of 'The Taming of the Shrew'; off-stage, the production is troublesome with ex-lovers' quarrels and a gangster looking for some money owed to them.",https://m.media-amazon.com/images/M/MV5BNTc5NzgyZWItNDM5YS00OWJkLWE4OWUtZjY2N2Y5MmNkYzZlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
66665,Away We Go,Comedy|Drama|Romance,"John Krasinski, Maya Rudolph, Carmen Ejogo, Catherine O'Hara",Sam Mendes,"A couple who is expecting their first child travel around the U.S. in order to find a perfect place to start their family. Along the way, they have misadventures and find fresh connections with an assortment of relatives and old friends who just might help them discover ""home"" on their own terms for the first time.",https://m.media-amazon.com/images/M/MV5BMTYxNzE3NjAwMl5BMl5BanBnXkFtZTcwODkxOTI0Mg@@._V1_SX300.jpg
6820,Ginger Snaps,Drama|Horror|Thriller,"Emily Perkins, Katharine Isabelle, Kris Lemche, Mimi Rogers",John Fawcett,"Two death-obsessed sisters, outcasts in their suburban neighborhood, must deal with the tragic consequences when one of them is bitten by a deadly werewolf.",https://m.media-amazon.com/images/M/MV5BMjY4OWNjYWQtODM2NC00MDk3LTgzMDgtM2QzZWFmYTNlNDk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
998,Set It Off,Action|Crime,"Jada Pinkett Smith, Queen Latifah, Vivica A. Fox, Kimberly Elise",F. Gary Gray,"Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other.",https://m.media-amazon.com/images/M/MV5BMjA2MzUxODQ0Nl5BMl5BanBnXkFtZTcwNTQyNzEyMQ@@._V1_SX300.jpg
72043,Monsters vs Aliens: Mutant Pumpkins from Outer Space,Animation|Comedy|Sci-Fi,"Reese Witherspoon, Seth Rogen, Hugh Laurie, Will Arnett",Peter Ramsey,"Susan Murphy (a.k.a. Ginormica) and the Monsters are now working with the U.S. Government as special ops. So when an alien presence is detected in Susan's hometown of Modesto, California, ...",https://m.media-amazon.com/images/M/MV5BMjQ5YjI4MTgtMDdiYi00ZTNlLTkwZTQtMjA3NDhiOWVjZjQ2XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg
220,Castle Freak,Horror,"Jeffrey Combs, Barbara Crampton, Jonathan Fuller, Jessica Dollarhide",Stuart Gordon,A man struggles to save his family from the strange and deadly occurrences in the castle they've inherited.,https://m.media-amazon.com/images/M/MV5BMTUyMzQ3MjU5MV5BMl5BanBnXkFtZTcwMTI0NTYzNQ@@._V1_SX300.jpg
1870,"Dancer, Texas Pop. 81",Comedy|Drama,"Breckin Meyer, Peter Facinelli, Eddie Mills, Ethan Embry",Tim McCanlies,"Four friends from the small Texas town of Dancer are graduating from high school and are planning to move to L.A. after graduation, taking the population of Dancer down to 77 from 81. All ...",https://m.media-amazon.com/images/M/MV5BMjE0NjE2ODM4MV5BMl5BanBnXkFtZTYwNTk2NDg5._V1_SX300.jpg
3831,Saving Grace,Comedy,"Brenda Blethyn, Craig Ferguson, Martin Clunes, Tchéky Karyo",Nigel Cole,"A small-town English widow, facing financial troubles after her husband's suicide, turns to agriculture of an illegal kind.",https://m.media-amazon.com/images/M/MV5BY2YyNGQyMmEtOGIwOS00N2QyLWFlNzEtNjRjYzFmMjJmY2M5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
754,Gold Diggers: The Secret of Bear Mountain,Adventure|Children,"Christina Ricci, Anna Chlumsky, Polly Draper, Brian Kerwin",Kevin James Dobson,"A city girl teams up with a tomboy to solve the mystery of Bear Mountain, Molly Morgan, and the buried treasure as well as learn about true friendships.",https://m.media-amazon.com/images/M/MV5BOTc1NjA0YzYtYmFhYS00ZThkLWEzNzctODM3OTE2MmM4N2IyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
453,For Love or Money,Comedy|Romance,"Michael J. Fox, Gabrielle Anwar, Anthony Higgins, Michael Tucker",Barry Sonnenfeld,"Doug's a concierge at a luxury hotel on Manhattan. He saves all his tips towards his plan for a hotel. A potential investor seduces the girl, Doug loves, with false promises of leaving his wife. Doug's dilemma: hotel project or girl?",https://m.media-amazon.com/images/M/MV5BYjg1NGE4YjQtNGU3Yi00ZWJiLWFkZGYtY2Y2YTE0Njc3YTdiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
110730,Transcendence,Drama|Sci-Fi|IMAX,"Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy",Wally Pfister,"A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.",https://m.media-amazon.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg
